Order_ID,Order_Date,Product_Name,Category,Region,Quantity,Unit_Price,Discount,Inventory_Available,Marketing_Spend,Revenue
9623,2025-08-25,Office Chair,Furniture,East,5,39424,1,290,5149,197120
9624,2023-09-20,Office Chair,Furniture,North,16,47910,1,330,5691,766560
9625,2024-01-15,Bed,Furniture,West,8,27379,18,89,9774,219032
9626,2024-08-21,Wardrobe,Furniture,West,14,38592,0,388,5403,540288
9627,2024-05-22,Office Chair,Furniture,South,13,8112,16,278,2894,105456
9628,2022-08-28,Wardrobe,Furniture,East,20,36747,3,98,4571,734940
9629,2025-02-01,Office Chair,Furniture,North,14,36674,9,316,1354,513436
9630,2022-08-12,Sofa,Furniture,East,19,28908,9,75,8487,549252
9631,2022-09-03,Bookshelf,Furniture,West,1,34544,12,493,8066,34544
9632,2023-11-04,Study Table,Furniture,North,19,26882,13,50,6815,510758
9633,2023-11-24,Dining Table,Furniture,East,7,14004,16,119,3216,98028
9634,2024-04-02,Office Chair,Furniture,North,6,49577,12,173,9088,297462
9635,2024-10-24,Dining Table,Furniture,West,12,21890,1,198,9513,262680
9636,2022-11-19,Sofa,Furniture,North,10,47725,7,199,3673,477250
9637,2025-03-04,Office Chair,Furniture,North,11,20110,0,139,1185,221210
9638,2025-06-13,Wardrobe,Furniture,West,12,47746,4,315,2351,572952
9639,2025-04-05,Bookshelf,Furniture,South,6,18816,8,413,5155,112896
9640,2024-07-07,Wardrobe,Furniture,East,10,43668,10,388,3369,436680
9641,2024-04-14,Coffee Table,Furniture,East,14,15905,15,425,8696,222670
9642,2025-05-27,Office Chair,Furniture,East,11,40392,13,317,2194,444312
9643,2022-08-24,Bookshelf,Furniture,South,2,38481,13,136,7455,76962
9644,2023-04-21,Dining Table,Furniture,West,6,24953,14,150,2491,149718
9645,2024-02-12,Bookshelf,Furniture,East,20,4971,6,446,1837,99420
9646,2023-11-06,Coffee Table,Furniture,North,14,30768,3,248,1983,430752
9647,2023-10-02,Sofa,Furniture,East,1,6346,12,216,3189,6346
9648,2023-09-29,Bookshelf,Furniture,West,15,24226,6,250,8948,363390
9649,2022-11-10,Wardrobe,Furniture,North,13,45499,8,351,3049,591487
9650,2025-10-09,Office Chair,Furniture,South,3,15776,19,161,9436,47328
9651,2023-02-08,Wardrobe,Furniture,West,9,47407,4,370,1977,426663
9652,2024-08-13,Office Chair,Furniture,North,13,28850,13,122,4917,375050
9653,2022-06-05,Dining Table,Furniture,South,6,16366,11,191,1723,98196
9654,2022-12-05,Sofa,Furniture,West,18,35176,14,440,6872,633168
9655,2024-08-31,Office Chair,Furniture,South,19,16352,6,266,4537,310688
9656,2022-07-02,Office Chair,Furniture,South,19,35156,10,272,3529,667964
9657,2023-01-09,Bookshelf,Furniture,East,12,14416,15,491,5408,172992
9658,2022-04-10,Wardrobe,Furniture,West,1,44826,5,284,3400,44826
9659,2024-03-24,Coffee Table,Furniture,North,10,12092,14,254,7651,120920
9660,2025-02-17,Office Chair,Furniture,East,4,18169,4,496,4956,72676
9661,2023-08-07,Coffee Table,Furniture,East,20,3215,20,65,4228,64300
9662,2022-10-11,Wardrobe,Furniture,West,13,2224,9,74,2620,28912
9663,2025-01-17,Wardrobe,Furniture,North,20,29978,9,201,1212,599560
9664,2024-12-19,Study Table,Furniture,South,7,17963,6,286,8841,125741
9665,2022-03-10,Wardrobe,Furniture,South,8,22748,8,433,1573,181984
9666,2022-06-25,Study Table,Furniture,South,20,20849,10,449,8948,416980
9667,2025-05-07,Wardrobe,Furniture,South,2,10569,3,272,7833,21138
9668,2023-12-08,Sofa,Furniture,West,16,24331,14,298,3567,389296
9669,2022-08-25,Bookshelf,Furniture,North,9,5353,12,92,6680,48177
9670,2025-11-13,Dining Table,Furniture,East,4,23019,7,355,5028,92076
9671,2022-12-20,Dining Table,Furniture,East,13,19661,20,174,7304,255593
9672,2023-06-11,Sofa,Furniture,East,17,35421,16,217,9644,602157
9673,2024-09-21,Bookshelf,Furniture,South,10,15834,15,323,6794,158340
9674,2025-11-12,Wardrobe,Furniture,North,19,15521,5,125,2043,294899
9675,2024-04-16,Study Table,Furniture,North,7,14870,14,376,9718,104090
9676,2023-11-10,Bookshelf,Furniture,West,14,21675,1,187,6652,303450
9677,2022-06-22,Coffee Table,Furniture,South,9,25950,13,150,3723,233550
9678,2022-12-21,Study Table,Furniture,West,9,14664,16,133,1196,131976
9679,2023-07-13,Sofa,Furniture,North,15,12540,6,243,1924,188100
9680,2025-04-22,Office Chair,Furniture,East,9,45288,2,235,3050,407592
9681,2025-10-27,Bed,Furniture,South,2,9921,16,221,7722,19842
9682,2025-02-26,Wardrobe,Furniture,South,1,13229,18,472,9930,13229
9683,2025-04-27,Dining Table,Furniture,North,13,13749,11,423,6682,178737
9684,2024-02-13,Bed,Furniture,West,8,8112,19,330,6017,64896
9685,2023-05-23,Sofa,Furniture,East,16,19777,11,222,9115,316432
9686,2022-02-08,Bed,Furniture,West,6,32071,6,120,1369,192426
9687,2023-02-02,Study Table,Furniture,East,2,9352,11,182,4517,18704
9688,2025-02-23,Wardrobe,Furniture,South,10,33604,10,175,4050,336040
9689,2024-09-18,Wardrobe,Furniture,South,7,49492,16,185,7691,346444
9690,2024-08-09,Coffee Table,Furniture,West,6,35543,1,194,9857,213258
9691,2022-09-11,Wardrobe,Furniture,East,18,42398,11,73,8907,763164
9692,2023-01-31,Wardrobe,Furniture,West,10,20043,18,69,4102,200430
9693,2024-09-12,Office Chair,Furniture,West,2,24406,13,136,7247,48812
9694,2022-11-05,Sofa,Furniture,North,19,13628,3,58,4513,258932
9695,2022-06-29,Bookshelf,Furniture,South,5,27745,20,248,9787,138725
9696,2022-06-22,Office Chair,Furniture,North,2,9598,1,261,7386,19196
9697,2022-01-02,Dining Table,Furniture,South,18,29128,9,170,1910,524304
9698,2022-02-05,Wardrobe,Furniture,East,7,13808,5,221,5686,96656
9699,2025-02-17,Bookshelf,Furniture,West,11,44227,1,134,1678,486497
9700,2023-12-07,Bookshelf,Furniture,South,2,38280,8,373,3631,76560
9701,2023-11-22,Wardrobe,Furniture,South,8,40460,14,418,7377,323680
9702,2024-01-17,Sofa,Furniture,South,2,40840,6,99,3707,81680
9703,2025-11-08,Office Chair,Furniture,North,4,11068,18,145,3959,44272
9704,2023-09-03,Bookshelf,Furniture,North,12,8690,11,302,3027,104280
9705,2024-03-09,Coffee Table,Furniture,North,7,5174,20,436,1932,36218
9706,2022-06-26,Dining Table,Furniture,East,6,8587,4,104,9731,51522
9707,2025-08-15,Bookshelf,Furniture,West,16,28140,13,300,4323,450240
9708,2022-11-09,Coffee Table,Furniture,North,12,26835,18,176,8151,322020
9709,2025-03-09,Wardrobe,Furniture,South,12,26038,14,371,4543,312456
9710,2025-11-13,Wardrobe,Furniture,West,12,8066,17,50,9993,96792
9711,2025-10-13,Bed,Furniture,South,13,14441,11,438,6032,187733
9712,2025-11-25,Bookshelf,Furniture,North,3,28943,16,368,1024,86829
9713,2022-11-16,Study Table,Furniture,East,15,4247,3,463,1746,63705
9714,2025-11-26,Dining Table,Furniture,North,16,47412,15,366,8349,758592
9715,2023-07-06,Bookshelf,Furniture,South,9,13324,3,365,8529,119916
9716,2025-09-26,Office Chair,Furniture,East,16,24914,15,385,1551,398624
9717,2023-02-08,Wardrobe,Furniture,North,7,45634,11,172,8902,319438
9718,2022-10-25,Sofa,Furniture,West,9,25948,19,367,5784,233532
9719,2024-09-27,Office Chair,Furniture,East,17,12393,17,348,5991,210681
9720,2024-08-07,Coffee Table,Furniture,North,6,5373,18,147,5762,32238
9721,2025-06-24,Office Chair,Furniture,North,11,20149,11,165,1404,221639
9722,2023-08-27,Sofa,Furniture,West,19,44568,8,81,1159,846792
9723,2024-09-19,Dining Table,Furniture,West,15,7583,6,273,9924,113745
9724,2022-07-24,Wardrobe,Furniture,North,9,35235,13,152,7771,317115
9725,2024-09-02,Office Chair,Furniture,North,18,42565,17,264,8886,766170
9726,2023-09-26,Sofa,Furniture,West,4,22565,10,412,8477,90260
9727,2022-08-03,Dining Table,Furniture,South,9,34553,20,72,1209,310977
9728,2025-01-16,Study Table,Furniture,East,16,18108,1,249,3039,289728
9729,2022-04-20,Bed,Furniture,South,14,14184,13,84,8879,198576
9730,2023-01-03,Office Chair,Furniture,East,11,30003,17,313,5192,330033
9731,2025-08-25,Sofa,Furniture,West,6,16696,5,451,5164,100176
9732,2023-06-27,Coffee Table,Furniture,East,2,45002,12,102,4839,90004
9733,2022-07-23,Study Table,Furniture,West,9,30070,2,159,4960,270630
9734,2025-02-26,Office Chair,Furniture,East,10,29061,11,409,7993,290610
9735,2025-12-20,Bed,Furniture,West,17,46844,0,232,4399,796348
9736,2024-01-06,Study Table,Furniture,West,4,28348,1,299,6427,113392
9737,2023-09-11,Coffee Table,Furniture,West,7,17874,20,346,8623,125118
9738,2025-08-01,Sofa,Furniture,East,9,16883,20,345,6611,151947
9739,2024-09-12,Sofa,Furniture,East,19,3265,1,285,9231,62035
9740,2025-04-06,Bookshelf,Furniture,East,8,2544,6,90,2233,20352
9741,2024-09-08,Study Table,Furniture,South,4,4552,4,488,7081,18208
9742,2023-03-04,Coffee Table,Furniture,West,20,39947,10,429,6351,798940
9743,2023-04-19,Bookshelf,Furniture,South,18,19620,4,223,8478,353160
9744,2024-10-10,Bed,Furniture,South,16,7995,6,394,6168,127920
9745,2023-06-10,Bookshelf,Furniture,East,11,18012,14,459,6613,198132
9746,2022-03-12,Wardrobe,Furniture,North,11,8046,20,235,7020,88506
9747,2024-02-25,Sofa,Furniture,East,7,18447,11,294,3804,129129
9748,2025-04-11,Sofa,Furniture,South,5,21661,1,84,9550,108305
9749,2025-03-27,Study Table,Furniture,South,2,33734,12,261,2216,67468
9750,2023-10-18,Coffee Table,Furniture,South,10,11365,12,440,6086,113650
9751,2025-06-16,Dining Table,Furniture,South,4,36606,11,145,1437,146424
9752,2025-12-29,Sofa,Furniture,West,19,7164,20,120,1118,136116
9753,2024-08-12,Wardrobe,Furniture,West,1,15486,6,478,3808,15486
9754,2025-11-27,Sofa,Furniture,North,10,12672,11,404,8712,126720
9755,2023-03-02,Study Table,Furniture,North,17,17937,19,322,2188,304929
9756,2024-03-09,Wardrobe,Furniture,West,6,36893,0,165,5619,221358
9757,2024-09-15,Bookshelf,Furniture,West,4,27177,14,482,2309,108708
9758,2025-02-10,Bookshelf,Furniture,East,5,12525,11,111,5356,62625
9759,2025-06-26,Bed,Furniture,West,2,33386,19,354,1448,66772
9760,2025-11-21,Wardrobe,Furniture,West,12,9297,13,493,2570,111564
9761,2023-10-11,Sofa,Furniture,South,2,26742,14,475,6289,53484
9762,2022-07-14,Study Table,Furniture,West,12,23993,13,123,4397,287916
9763,2022-03-25,Coffee Table,Furniture,South,17,15317,7,417,7285,260389
9764,2025-08-05,Bed,Furniture,East,19,9373,5,187,4669,178087
9765,2023-04-23,Sofa,Furniture,South,6,28482,8,248,8648,170892
9766,2025-06-18,Sofa,Furniture,South,19,37213,4,301,8591,707047
9767,2024-03-03,Coffee Table,Furniture,West,5,24648,9,125,5303,123240
9768,2023-01-13,Sofa,Furniture,South,16,13011,18,93,2075,208176
9769,2025-12-02,Bookshelf,Furniture,South,8,10634,17,337,2702,85072
9770,2023-07-17,Bed,Furniture,West,1,15488,3,80,6266,15488
9771,2023-05-20,Study Table,Furniture,West,4,41313,15,82,9604,165252
9772,2024-01-22,Wardrobe,Furniture,East,8,45512,3,101,5368,364096
9773,2022-08-07,Dining Table,Furniture,South,8,40259,12,81,4084,322072
9774,2025-03-09,Sofa,Furniture,East,18,9323,1,282,8198,167814
9775,2022-11-15,Bed,Furniture,North,17,22514,7,287,9892,382738
9776,2022-03-25,Bed,Furniture,South,19,12477,7,244,5910,237063
9777,2025-07-08,Bookshelf,Furniture,West,11,49447,4,222,7011,543917
9778,2024-05-13,Wardrobe,Furniture,East,14,8144,13,239,8258,114016
9779,2025-09-30,Office Chair,Furniture,North,12,34484,17,477,6266,413808
9780,2024-09-22,Sofa,Furniture,East,17,25864,1,59,6664,439688
9781,2023-02-18,Wardrobe,Furniture,North,2,46681,20,434,6745,93362
9782,2022-04-13,Coffee Table,Furniture,South,5,20229,7,273,6350,101145
9783,2025-06-24,Study Table,Furniture,South,11,34849,10,484,2548,383339
9784,2025-07-06,Wardrobe,Furniture,North,13,4861,4,194,6220,63193
9785,2022-03-26,Bookshelf,Furniture,East,15,44259,3,284,7015,663885
9786,2024-05-31,Sofa,Furniture,West,9,38419,2,80,2937,345771
9787,2024-07-21,Office Chair,Furniture,West,13,16260,17,226,8076,211380
9788,2025-07-03,Coffee Table,Furniture,South,15,40055,1,388,3180,600825
9789,2024-03-01,Coffee Table,Furniture,East,14,21161,8,303,1859,296254
9790,2025-12-07,Study Table,Furniture,North,20,39106,1,412,2670,782120
9791,2023-09-29,Coffee Table,Furniture,North,16,3280,6,151,8117,52480
9792,2022-02-13,Bookshelf,Furniture,North,13,29038,17,170,9448,377494
9793,2025-10-06,Coffee Table,Furniture,South,9,45508,8,239,5914,409572
9794,2025-05-22,Coffee Table,Furniture,West,14,9515,20,439,8452,133210
9795,2025-07-01,Study Table,Furniture,South,1,43525,1,373,8900,43525
9796,2025-05-13,Sofa,Furniture,East,1,13255,16,469,9870,13255
9797,2024-05-27,Office Chair,Furniture,West,11,8868,11,288,4270,97548
9798,2023-10-01,Coffee Table,Furniture,North,1,35596,4,471,1058,35596
9799,2024-02-10,Coffee Table,Furniture,South,11,2108,3,83,9052,23188
9800,2023-04-28,Dining Table,Furniture,South,15,36375,15,338,3502,545625
9801,2023-06-20,Coffee Table,Furniture,West,19,31874,9,469,5877,605606
9802,2024-02-25,Dining Table,Furniture,South,4,32264,17,144,6991,129056
9803,2024-11-01,Bed,Furniture,North,18,14228,17,183,1359,256104
9804,2022-12-17,Office Chair,Furniture,East,20,14916,11,487,6483,298320
9805,2022-10-08,Study Table,Furniture,North,11,38024,9,398,2486,418264
9806,2025-12-09,Dining Table,Furniture,East,12,9450,6,395,5366,113400
9807,2025-07-04,Office Chair,Furniture,North,11,29993,3,158,4073,329923
9808,2022-11-30,Dining Table,Furniture,North,17,17022,19,208,2002,289374
9809,2024-04-19,Bed,Furniture,North,15,20643,20,121,5108,309645
9810,2024-06-17,Wardrobe,Furniture,South,9,11064,3,295,2243,99576
9811,2024-04-14,Bed,Furniture,West,18,8822,2,90,3157,158796
9812,2023-11-03,Coffee Table,Furniture,East,1,38211,2,486,8269,38211
9813,2024-01-17,Sofa,Furniture,North,7,27213,1,377,6530,190491
9814,2022-05-29,Wardrobe,Furniture,North,17,28957,18,260,9097,492269
9815,2022-06-14,Bed,Furniture,East,7,47544,1,147,7350,332808
9816,2023-01-09,Office Chair,Furniture,East,4,19863,12,175,8918,79452
9817,2025-11-13,Bookshelf,Furniture,West,13,14866,3,222,2622,193258
9818,2023-12-25,Bed,Furniture,South,19,40553,15,267,9313,770507
9819,2022-06-06,Bookshelf,Furniture,South,5,8612,18,211,6541,43060
9820,2025-04-15,Study Table,Furniture,North,18,16254,19,337,2086,292572
9821,2023-12-19,Wardrobe,Furniture,West,3,40445,20,83,4932,121335
9822,2025-07-02,Wardrobe,Furniture,West,3,20504,12,74,3669,61512
9823,2023-07-15,Sofa,Furniture,North,12,22745,3,369,2837,272940
9824,2024-03-11,Study Table,Furniture,East,12,29400,17,448,4318,352800
9825,2024-01-02,Dining Table,Furniture,South,20,34816,19,286,7618,696320
9826,2022-05-24,Sofa,Furniture,West,12,41643,13,209,1322,499716
9827,2024-12-16,Bookshelf,Furniture,West,9,3865,16,138,5386,34785
9828,2025-07-11,Bookshelf,Furniture,East,5,25346,15,323,1235,126730
9829,2023-06-05,Dining Table,Furniture,North,19,6621,19,360,2696,125799
9830,2025-07-29,Sofa,Furniture,South,3,2401,11,222,4910,7203
9831,2023-09-30,Bed,Furniture,South,13,6620,10,145,9096,86060
9832,2023-10-04,Bed,Furniture,South,3,47331,4,295,6218,141993
9833,2024-04-11,Coffee Table,Furniture,North,2,17404,7,150,4346,34808
9834,2022-02-13,Study Table,Furniture,South,15,17616,1,361,5852,264240
9835,2023-10-31,Wardrobe,Furniture,East,3,42835,19,79,4203,128505
9836,2024-02-03,Bookshelf,Furniture,East,14,24247,2,61,8755,339458
9837,2025-07-02,Bed,Furniture,North,11,33330,20,250,8085,366630
9838,2024-09-27,Coffee Table,Furniture,East,13,4916,9,162,6301,63908
9839,2024-01-07,Wardrobe,Furniture,West,9,43532,9,74,4328,391788
9840,2023-01-09,Sofa,Furniture,North,16,10432,14,423,4680,166912
9841,2022-01-18,Study Table,Furniture,West,5,42895,14,433,2396,214475
9842,2024-07-31,Wardrobe,Furniture,West,4,14177,4,301,8709,56708
9843,2025-01-05,Office Chair,Furniture,North,18,43298,14,163,1369,779364
9844,2023-04-16,Office Chair,Furniture,East,9,8336,8,343,8124,75024
9845,2023-03-01,Sofa,Furniture,North,19,4012,20,348,8519,76228
9846,2024-11-05,Bookshelf,Furniture,South,3,3224,2,269,3336,9672
9847,2022-03-04,Bookshelf,Furniture,East,5,48383,4,280,1829,241915
9848,2023-11-30,Dining Table,Furniture,East,10,47662,11,394,5666,476620
9849,2023-01-23,Wardrobe,Furniture,West,1,21264,9,242,5512,21264
9850,2022-10-07,Bookshelf,Furniture,West,11,10393,15,202,2884,114323
9851,2025-08-11,Wardrobe,Furniture,North,6,41670,10,467,8944,250020
9852,2025-01-07,Office Chair,Furniture,West,14,47690,4,297,5730,667660
9853,2023-07-11,Study Table,Furniture,East,17,45827,7,69,7577,779059
9854,2024-03-05,Wardrobe,Furniture,East,15,38815,17,320,8593,582225
9855,2024-11-16,Office Chair,Furniture,West,12,38681,9,495,4607,464172
9856,2024-07-07,Sofa,Furniture,North,13,26547,8,109,2236,345111
9857,2022-12-02,Dining Table,Furniture,West,11,38006,9,272,6319,418066
9858,2022-04-22,Bookshelf,Furniture,East,19,10448,2,409,2130,198512
9859,2023-07-23,Dining Table,Furniture,South,20,6518,0,381,4005,130360
9860,2022-11-18,Bed,Furniture,West,13,32039,1,110,9910,416507
9861,2023-05-11,Sofa,Furniture,West,9,35685,9,403,6626,321165
9862,2024-02-20,Bookshelf,Furniture,West,15,22806,15,96,7170,342090
9863,2023-05-10,Bed,Furniture,South,20,40981,7,255,9176,819620
9864,2023-11-21,Coffee Table,Furniture,South,17,18630,13,193,7980,316710
9865,2025-03-15,Office Chair,Furniture,South,16,27376,10,173,3213,438016
9866,2022-03-25,Office Chair,Furniture,North,13,4677,4,180,6128,60801
9867,2023-12-08,Wardrobe,Furniture,North,16,13634,2,359,8482,218144
9868,2024-06-08,Sofa,Furniture,South,11,9783,9,383,8572,107613
9869,2023-03-06,Bookshelf,Furniture,West,14,21454,5,389,6710,300356
9870,2023-06-25,Bookshelf,Furniture,South,20,4765,3,485,9872,95300
9871,2025-02-01,Sofa,Furniture,South,20,43149,14,324,2792,862980
9872,2025-12-13,Sofa,Furniture,West,15,28015,7,327,3470,420225
9873,2023-01-01,Dining Table,Furniture,North,10,17688,13,421,3099,176880
9874,2024-01-13,Bed,Furniture,North,1,22866,7,287,7970,22866
9875,2025-07-07,Bookshelf,Furniture,East,20,8061,7,150,7440,161220
9876,2023-11-19,Bookshelf,Furniture,South,4,47754,16,428,7725,191016
9877,2024-03-26,Dining Table,Furniture,North,15,17604,12,90,2430,264060
9878,2022-05-05,Coffee Table,Furniture,East,14,5133,9,489,4262,71862
9879,2024-02-02,Dining Table,Furniture,East,20,40078,10,172,3852,801560
9880,2024-06-09,Study Table,Furniture,South,19,4705,19,262,4792,89395
9881,2022-07-26,Bed,Furniture,East,20,47970,7,85,3006,959400
9882,2024-10-05,Bookshelf,Furniture,South,20,23979,17,189,1786,479580
9883,2023-12-10,Sofa,Furniture,North,11,28359,17,93,6764,311949
9884,2022-12-22,Bookshelf,Furniture,North,12,22788,9,462,7203,273456
9885,2024-06-28,Dining Table,Furniture,West,8,47059,7,260,8507,376472
9886,2022-10-21,Sofa,Furniture,South,13,43468,6,72,2623,565084
9887,2024-08-25,Sofa,Furniture,North,4,20622,12,469,5191,82488
9888,2025-01-21,Coffee Table,Furniture,South,12,34085,4,87,9645,409020
9889,2023-04-10,Dining Table,Furniture,East,5,40330,4,125,3695,201650
9890,2023-05-11,Study Table,Furniture,North,3,47808,11,472,7872,143424
9891,2022-07-07,Bookshelf,Furniture,South,13,23435,7,213,9461,304655
9892,2022-07-20,Sofa,Furniture,East,13,31760,2,231,3379,412880
9893,2025-12-14,Sofa,Furniture,North,9,9650,11,387,2336,86850
9894,2023-12-30,Study Table,Furniture,South,13,19529,8,466,4004,253877
9895,2024-08-23,Wardrobe,Furniture,South,10,23529,8,141,7354,235290
9896,2024-03-23,Wardrobe,Furniture,North,3,32113,8,359,9545,96339
9897,2022-08-29,Bookshelf,Furniture,West,17,13870,6,423,6900,235790
9898,2025-10-19,Sofa,Furniture,West,11,14960,18,398,1654,164560
9899,2024-03-06,Sofa,Furniture,West,5,41081,9,211,6721,205405
9900,2023-07-14,Bookshelf,Furniture,North,3,48128,4,70,2188,144384
9901,2025-07-04,Dining Table,Furniture,North,4,14677,16,407,4632,58708
9902,2025-09-30,Dining Table,Furniture,North,14,17356,4,168,4088,242984
9903,2024-01-28,Study Table,Furniture,West,3,47838,11,318,6474,143514
9904,2022-05-24,Study Table,Furniture,East,15,22623,3,207,6121,339345
9905,2024-10-31,Study Table,Furniture,East,2,32072,15,201,9059,64144
9906,2023-11-01,Wardrobe,Furniture,North,1,9758,16,333,6989,9758
9907,2023-05-07,Sofa,Furniture,West,12,3027,19,351,8175,36324
9908,2025-08-31,Sofa,Furniture,South,8,24958,9,177,9467,199664
9909,2025-01-13,Study Table,Furniture,East,16,15051,0,186,7375,240816
9910,2022-05-09,Sofa,Furniture,South,6,43954,14,185,7771,263724
9911,2022-03-23,Sofa,Furniture,North,5,28335,8,287,3303,141675
9912,2024-05-26,Study Table,Furniture,East,5,12334,11,299,6956,61670
9913,2022-06-10,Office Chair,Furniture,East,12,8190,14,110,9280,98280
9914,2022-11-23,Coffee Table,Furniture,South,10,3374,15,452,4923,33740
9915,2025-05-16,Sofa,Furniture,North,17,41401,6,180,8019,703817
9916,2023-10-12,Bed,Furniture,South,8,6974,2,130,6301,55792
9917,2022-08-17,Bed,Furniture,East,6,22090,5,241,3762,132540
9918,2022-02-23,Sofa,Furniture,North,17,9955,5,256,6744,169235
9919,2025-03-02,Wardrobe,Furniture,West,11,13347,16,70,2222,146817
